"time","SC","SR","PPG","SR_transformed","SC_transformed","SC_z","SR_z"
1.4621,1.6674,5.997,2.6227,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4622,1.6674,5.997,2.6227,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4623,1.6674,5.997,2.6153,5.997,1.6674,-0.216330289310548,0.186214373396159
1.4624,1.663,6.01,2.6227,6.01,1.663,-0.284508765017503,0.244089529342894
1.4625,1.663,6.01,2.6227,6.01,1.663,-0.284508765017503,0.244089529342894
1.46264,1.663,6.01,2.6153,6.01,1.663,-0.284508765017503,0.244089529342894
1.4627,1.663,6.01,2.6153,6.01,1.663,-0.284508765017503,0.244089529342894
1.4628,1.6601,6.023,2.608,6.023,1.6601,-0.329444578551626,0.301964685289629
1.4629,1.663,6.01,2.6227,6.01,1.663,-0.284508765017503,0.244089529342894
1.463,1.6601,6.023,2.6153,6.023,1.6601,-0.329444578551626,0.301964685289629
1.4631,1.663,6.01,2.608,6.01,1.663,-0.284508765017503,0.244089529342894
1.4632,1.6565,6.0366,2.6227,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.4633,1.6601,6.023,2.6227,6.023,1.6601,-0.329444578551626,0.301964685289629
1.463,1.6601,6.023,2.6153,6.023,1.6601,-0.329444578551626,0.301964685289629
1.4635,1.6565,6.0366,2.6153,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.4636,1.6565,6.0366,2.6153,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.4637,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.4638,1.6565,6.0366,2.6153,6.0366,1.6565,-0.385226967766413,0.362511002280061
1.4639,1.652,6.049,2.608,6.049,1.652,-0.454954954284884,0.417714997183103
1.464,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.4641,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.46425,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.4643,1.649,6.0633,2.608,6.0633,1.649,-0.501440278630535,0.48137766872451
1.4644,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.4645,1.652,6.049,2.6153,6.049,1.652,-0.454954954284884,0.417714997183103
1.4646,1.6456,6.076,2.608,6.076,1.6456,-0.554123646222272,0.537917244149401
1.4647,1.6456,6.076,2.608,6.076,1.6456,-0.554123646222272,0.537917244149401
1.4648,1.649,6.0633,2.6153,6.0633,1.649,-0.501440278630535,0.48137766872451
1.4649,1.6456,6.076,2.608,6.076,1.6456,-0.554123646222272,0.537917244149401
1.465,1.6419,6.0902,2.571,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.4651,1.6456,6.076,2.608,6.076,1.6456,-0.554123646222272,0.537917244149401
1.4652,1.6456,6.076,2.608,6.076,1.6456,-0.554123646222272,0.537917244149401
1.4653,1.6456,6.076,2.6153,6.076,1.6456,-0.554123646222272,0.537917244149401
1.4654,1.6419,6.0902,2.608,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.4655,1.6419,6.0902,2.608,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.4656,1.638,6.103,2.608,6.103,1.638,-0.671886467897915,0.658119491115694
1.4657,1.6419,6.0902,2.6153,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.46585,1.6419,6.0902,2.608,6.0902,1.6419,-0.61145554624857,0.601134722183526
1.4659,1.638,6.103,2.6153,6.103,1.638,-0.671886467897915,0.658119491115694
1.466,1.638,6.103,2.608,6.103,1.638,-0.671886467897915,0.658119491115694
1.4661,1.6346,6.117,2.608,6.117,1.6346,-0.724569835489652,0.720446582135252
1.4662,1.638,6.103,2.6227,6.103,1.638,-0.671886467897915,0.658119491115694
1.4663,1.6346,6.117,2.6007,6.117,1.6346,-0.724569835489652,0.720446582135252
1.4664,1.6346,6.117,2.608,6.117,1.6346,-0.724569835489652,0.720446582135252
1.4665,1.6346,6.117,2.6007,6.117,1.6346,-0.724569835489652,0.720446582135252
1.466,1.6346,6.117,2.6007,6.117,1.6346,-0.724569835489652,0.720446582135252
1.4667,1.63103,6.131,2.6007,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4668,1.6346,6.117,2.608,6.117,1.6346,-0.724569835489652,0.720446582135252
1.4669,1.63103,6.131,2.6153,6.131,1.63103,-0.77988737146098,0.782773673154819
1.467,1.63103,6.131,2.608,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4671,1.627,6.144,2.608,6.144,1.627,-0.842332657165299,0.84064882910155
1.4672,1.63103,6.131,2.6007,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4673,1.627,6.144,2.6007,6.144,1.627,-0.842332657165299,0.84064882910155
1.4674,1.63103,6.131,2.6007,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4675,1.627,6.144,2.6007,6.144,1.627,-0.842332657165299,0.84064882910155
1.4676,1.63103,6.131,2.6007,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4677,1.6237,6.15858,2.608,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4678,1.627,6.144,2.6007,6.144,1.627,-0.842332657165299,0.84064882910155
1.4679,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.468,1.627,6.144,2.6007,6.144,1.627,-0.842332657165299,0.84064882910155
1.4681,1.627,6.144,2.6007,6.144,1.627,-0.842332657165299,0.84064882910155
1.468,1.6237,6.15858,2.608,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4683,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4684,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4685,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4686,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4687,1.6237,6.15858,2.564,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4688,1.6201,6.172,2.571,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4689,1.6201,6.172,2.608,6.172,1.6201,-0.949248903160291,0.965303011140674
1.46905,1.6201,6.172,2.6007,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4691,1.6201,6.172,2.6007,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4692,1.616,6.186,2.6007,6.186,1.616,-1.01277884643268,1.02763010216024
1.4693,1.616,6.186,2.6007,6.186,1.616,-1.01277884643268,1.02763010216024
1.4694,1.6201,6.172,2.5934,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4695,1.616,6.186,2.586,6.186,1.616,-1.01277884643268,1.02763010216024
1.4696,1.6201,6.172,2.6007,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4697,1.616,6.186,2.5934,6.186,1.616,-1.01277884643268,1.02763010216024
1.469,1.616,6.186,2.6007,6.186,1.616,-1.01277884643268,1.02763010216024
1.4699,1.616,6.186,2.5934,6.186,1.616,-1.01277884643268,1.02763010216024
1.47,1.6201,6.172,2.6007,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4701,1.616,6.186,2.6007,6.186,1.616,-1.01277884643268,1.02763010216024
1.4702,1.6201,6.172,2.5934,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4703,1.612,6.2,2.6007,6.2,1.612,-1.07475927889354,1.0899571931798
1.4704,1.612,6.2,2.5934,6.2,1.612,-1.07475927889354,1.0899571931798
1.4705,1.612,6.2,2.5934,6.2,1.612,-1.07475927889354,1.0899571931798
1.47,1.612,6.2,2.586,6.2,1.612,-1.07475927889354,1.0899571931798
1.4707,1.612,6.2,2.586,6.2,1.612,-1.07475927889354,1.0899571931798
1.4708,1.612,6.2,2.5934,6.2,1.612,-1.07475927889354,1.0899571931798
1.4709,1.612,6.2,2.6007,6.2,1.612,-1.07475927889354,1.0899571931798
1.471,1.616,6.186,2.586,6.186,1.616,-1.01277884643268,1.02763010216024
1.4711,1.612,6.2,2.586,6.2,1.612,-1.07475927889354,1.0899571931798
1.4712,1.616,6.186,2.586,6.186,1.616,-1.01277884643268,1.02763010216024
1.4713,1.616,6.186,2.5934,6.186,1.616,-1.01277884643268,1.02763010216024
1.471,1.616,6.186,2.586,6.186,1.616,-1.01277884643268,1.02763010216024
1.4715,1.616,6.186,2.5934,6.186,1.616,-1.01277884643268,1.02763010216024
1.4716,1.616,6.186,2.586,6.186,1.616,-1.01277884643268,1.02763010216024
1.4717,1.6201,6.172,2.586,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4718,1.6201,6.172,2.5934,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4719,1.6201,6.172,2.586,6.172,1.6201,-0.949248903160291,0.965303011140674
1.472,1.6201,6.172,2.5934,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4721,1.6237,6.15858,2.586,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.47225,1.6237,6.15858,2.586,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4723,1.6237,6.15858,2.586,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4724,1.627,6.144,2.586,6.144,1.627,-0.842332657165299,0.84064882910155
1.4725,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4726,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4727,1.6237,6.15858,2.586,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4728,1.627,6.144,2.586,6.144,1.627,-0.842332657165299,0.84064882910155
1.4729,1.627,6.144,2.586,6.144,1.627,-0.842332657165299,0.84064882910155
1.473,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4731,1.627,6.144,2.586,6.144,1.627,-0.842332657165299,0.84064882910155
1.4732,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4733,1.627,6.144,2.5934,6.144,1.627,-0.842332657165299,0.84064882910155
1.4734,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4735,1.627,6.144,2.586,6.144,1.627,-0.842332657165299,0.84064882910155
1.4736,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4737,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4738,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4739,1.63103,6.131,2.5787,6.131,1.63103,-0.77988737146098,0.782773673154819
1.474,1.627,6.144,2.5128,6.144,1.627,-0.842332657165299,0.84064882910155
1.4741,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4742,1.627,6.144,2.52014,6.144,1.627,-0.842332657165299,0.84064882910155
1.4743,1.63103,6.131,2.5787,6.131,1.63103,-0.77988737146098,0.782773673154819
1.4744,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4745,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.474,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4747,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4748,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4749,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.475,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4751,1.627,6.144,2.571,6.144,1.627,-0.842332657165299,0.84064882910155
1.4752,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4753,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.47545,1.6237,6.15858,2.564,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4755,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4756,1.627,6.144,2.5787,6.144,1.627,-0.842332657165299,0.84064882910155
1.4757,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4758,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4759,1.6237,6.15858,2.571,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.476,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4761,1.6237,6.15858,2.6007,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.476,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4763,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4764,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4765,1.6201,6.172,2.571,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4766,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4767,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4768,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4769,1.6201,6.172,2.586,6.172,1.6201,-0.949248903160291,0.965303011140674
1.47705,1.6237,6.15858,2.5787,6.15858,1.6237,-0.893466513945511,0.905558042463352
1.4771,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4772,1.6201,6.172,2.5787,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4773,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.4774,1.616,6.186,2.571,6.186,1.616,-1.01277884643268,1.02763010216024
1.4775,1.6201,6.172,2.4908,6.172,1.6201,-0.949248903160291,0.965303011140674
1.4776,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.4777,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.477,1.616,6.186,2.571,6.186,1.616,-1.01277884643268,1.02763010216024
1.4779,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.478,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.4781,1.616,6.186,2.571,6.186,1.616,-1.01277884643268,1.02763010216024
1.4782,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.4783,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.4784,1.616,6.186,2.571,6.186,1.616,-1.01277884643268,1.02763010216024
1.4785,1.616,6.186,2.5787,6.186,1.616,-1.01277884643268,1.02763010216024
1.47865,1.612,6.2,2.5787,6.2,1.612,-1.07475927889354,1.0899571931798
1.4787,1.616,6.186,2.571,6.186,1.616,-1.01277884643268,1.02763010216024
1.4788,1.612,6.2,2.571,6.2,1.612,-1.07475927889354,1.0899571931798
1.4789,1.612,6.2,2.5787,6.2,1.612,-1.07475927889354,1.0899571931798
1.479,1.612,6.2,2.5787,6.2,1.612,-1.07475927889354,1.0899571931798
1.4791,1.612,6.2,2.5787,6.2,1.612,-1.07475927889354,1.0899571931798
1.4792,1.612,6.2,2.5787,6.2,1.612,-1.07475927889354,1.0899571931798
1.4793,1.612,6.2,2.571,6.2,1.612,-1.07475927889354,1.0899571931798
1.479,1.612,6.2,2.571,6.2,1.612,-1.07475927889354,1.0899571931798
1.4795,1.612,6.2,2.571,6.2,1.612,-1.07475927889354,1.0899571931798
1.4796,1.6091,6.214,2.571,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4797,1.6091,6.214,2.5787,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4798,1.6091,6.214,2.564,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4799,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.48,1.6091,6.214,2.571,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4801,1.6091,6.214,2.5787,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4802,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4803,1.6091,6.214,2.5787,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4804,1.6091,6.214,2.5787,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4805,1.6091,6.214,2.5787,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4806,1.6091,6.214,2.564,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4807,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4808,1.605,6.2284,2.5787,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4809,1.605,6.2284,2.5787,6.2284,1.605,-1.18322503570006,1.21639214924805
1.481,1.6091,6.214,2.571,6.214,1.6091,-1.11969509242767,1.15228428419936
1.4811,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4812,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4813,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4814,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4815,1.605,6.2284,2.5787,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4816,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.4817,1.605,6.2284,2.5787,6.2284,1.605,-1.18322503570006,1.21639214924805
1.48185,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.4819,1.605,6.2284,2.571,6.2284,1.605,-1.18322503570006,1.21639214924805
1.482,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.4821,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.4822,1.605,6.2284,2.5787,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4823,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.4824,1.605,6.2284,2.4908,6.2284,1.605,-1.18322503570006,1.21639214924805
1.4825,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.482,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.4827,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.4828,1.5982,6.256,2.571,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4829,1.601,6.242,2.571,6.242,1.601,-1.24520546816093,1.27693846623848
1.483,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.4831,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.4832,1.5982,6.256,2.5787,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4833,1.5982,6.256,2.5787,6.256,1.5982,-1.28859177088353,1.33926555725804
1.483,1.5982,6.256,2.5567,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4835,1.5982,6.256,2.5787,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4836,1.601,6.242,2.5787,6.242,1.601,-1.24520546816093,1.27693846623848
1.4837,1.5982,6.256,2.571,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4838,1.5982,6.256,2.571,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4839,1.5982,6.256,2.542,6.256,1.5982,-1.28859177088353,1.33926555725804
1.484,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4841,1.5945,6.271,2.571,6.271,1.5945,-1.34592367090984,1.40604458335043
1.484,1.5945,6.271,2.571,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4843,1.5982,6.256,2.5787,6.256,1.5982,-1.28859177088353,1.33926555725804
1.4844,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4845,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4846,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4847,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4848,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4849,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.48505,1.5945,6.271,2.542,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4851,1.5945,6.271,2.5787,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4852,1.5945,6.271,2.586,6.271,1.5945,-1.34592367090984,1.40604458335043
1.4853,1.5909,6.285,2.5787,6.285,1.5909,-1.40170606012462,1.46837167436999
1.4854,1.6063,6.225,2.586,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4855,1.6068,6.2232,2.6666,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4856,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4857,1.6063,6.225,2.673,6.225,1.6063,-1.16308139515028,1.20125557000044
1.485,1.6058,6.227,2.681,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4859,1.6058,6.227,2.6666,6.227,1.6058,-1.17082894920789,1.21015944014609
1.486,1.605,6.2292,2.6666,6.2292,1.605,-1.18322503570006,1.21995369730631
1.4861,1.60482,6.231,2.673,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4862,1.60482,6.231,2.681,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4863,1.60482,6.231,2.6666,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4864,1.6043,6.233,2.673,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4865,1.60482,6.231,2.673,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4866,1.60482,6.231,2.6666,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4867,1.60482,6.231,2.673,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4868,1.60482,6.231,2.659,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4869,1.605,6.2292,2.673,6.2292,1.605,-1.18322503570006,1.21995369730631
1.487,1.605,6.2292,2.673,6.2292,1.605,-1.18322503570006,1.21995369730631
1.4871,1.6058,6.227,2.673,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4872,1.6058,6.227,2.681,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4873,1.6058,6.227,2.673,6.227,1.6058,-1.17082894920789,1.21015944014609
1.487,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4875,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4876,1.607,6.221,2.673,6.221,1.607,-1.15223481946963,1.18344782970914
1.4877,1.6063,6.225,2.681,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4878,1.6068,6.2232,2.681,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4879,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.488,1.6068,6.2232,2.681,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4881,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.48825,1.607,6.221,2.681,6.221,1.607,-1.15223481946963,1.18344782970914
1.4883,1.6068,6.2232,2.681,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4884,1.607,6.221,2.6886,6.221,1.607,-1.15223481946963,1.18344782970914
1.4885,1.6068,6.2232,2.673,6.2232,1.6068,-1.15533384109268,1.19324208686936
1.4886,1.6063,6.225,2.6886,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4887,1.6063,6.225,2.6886,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4888,1.607,6.221,2.6886,6.221,1.607,-1.15223481946963,1.18344782970914
1.4889,1.6058,6.227,2.681,6.227,1.6058,-1.17082894920789,1.21015944014609
1.489,1.6063,6.225,2.681,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4891,1.6063,6.225,2.6886,6.225,1.6063,-1.16308139515028,1.20125557000044
1.4892,1.6058,6.227,2.6886,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4893,1.6058,6.227,2.681,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4894,1.60482,6.231,2.681,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4895,1.6058,6.227,2.681,6.227,1.6058,-1.17082894920789,1.21015944014609
1.4896,1.60482,6.231,2.681,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4897,1.60482,6.231,2.6886,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4898,1.6043,6.233,2.6886,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4899,1.6043,6.233,2.6886,6.233,1.6043,-1.19407161138072,1.23687105058305
1.49,1.6038,6.235,2.6886,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4901,1.6038,6.235,2.6886,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4902,1.6038,6.235,2.703,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4903,1.6032,6.237,2.725,6.237,1.6032,-1.21111623030745,1.25467879087435
1.4904,1.6032,6.237,2.6886,6.237,1.6032,-1.21111623030745,1.25467879087435
1.4905,1.6032,6.237,2.695,6.237,1.6032,-1.21111623030745,1.25467879087435
1.49,1.6032,6.237,2.6886,6.237,1.6032,-1.21111623030745,1.25467879087435
1.4907,1.6038,6.235,2.7179,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4908,1.602,6.239,2.695,6.239,1.602,-1.22971036004571,1.26358266102001
1.4909,1.602,6.239,2.6886,6.239,1.602,-1.22971036004571,1.26358266102001
1.491,1.6017,6.243,2.695,6.243,1.6017,-1.23435889248027,1.28139040131131
1.4911,1.602,6.239,2.695,6.239,1.602,-1.22971036004571,1.26358266102001
1.4912,1.602,6.239,2.695,6.239,1.602,-1.22971036004571,1.26358266102001
1.4913,1.6032,6.237,2.6886,6.237,1.6032,-1.21111623030745,1.25467879087435
1.49145,1.602,6.239,2.695,6.239,1.602,-1.22971036004571,1.26358266102001
1.4915,1.6032,6.237,2.695,6.237,1.6032,-1.21111623030745,1.25467879087435
1.4916,1.6038,6.235,2.695,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4917,1.6038,6.235,2.695,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4918,1.6038,6.235,2.695,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4919,1.6038,6.235,2.695,6.235,1.6038,-1.20181916543832,1.2457749207287
1.492,1.6043,6.233,2.695,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4921,1.6043,6.233,2.703,6.233,1.6043,-1.19407161138072,1.23687105058305
1.492,1.6043,6.233,2.703,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4923,1.60482,6.231,2.703,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4924,1.60482,6.231,2.703,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4925,1.60482,6.231,2.703,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4926,1.60482,6.231,2.681,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4927,1.60482,6.231,2.703,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4928,1.6043,6.233,2.703,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4929,1.6043,6.233,2.703,6.233,1.6043,-1.19407161138072,1.23687105058305
1.493,1.6043,6.233,2.703,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4931,1.60482,6.231,2.7106,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4932,1.60482,6.231,2.7106,6.231,1.60482,-1.1860141551608,1.2279671804374
1.4933,1.6043,6.233,2.7106,6.233,1.6043,-1.19407161138072,1.23687105058305
1.4934,1.6038,6.235,2.7106,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4935,1.6038,6.235,2.659,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4936,1.6038,6.235,2.703,6.235,1.6038,-1.20181916543832,1.2457749207287
1.4937,1.6032,6.237,2.703,6.237,1.6032,-1.21111623030745,1.25467879087435
